8.708800e+02	4.712416e+00	1.182300e+03	4.437181e-12	1.174865e-26	4.577976e+06
8.808900e+02	4.755222e+00	1.183563e+03	4.263731e-12	1.147091e-26	4.505537e+06
8.909000e+02	4.797801e+00	1.184789e+03	4.099042e-12	1.120297e-26	4.435102e+06
9.009100e+02	4.840157e+00	1.185981e+03	3.942572e-12	1.094439e-26	4.366591e+06
9.109200e+02	4.882297e+00	1.187140e+03	3.793820e-12	1.069473e-26	4.299930e+06
9.209300e+02	4.924223e+00	1.188267e+03	3.652319e-12	1.045358e-26	4.235047e+06
9.309400e+02	4.965942e+00	1.189363e+03	3.517639e-12	1.022056e-26	4.171874e+06
9.409500e+02	5.007456e+00	1.190429e+03	3.389375e-12	9.995295e-27	4.110348e+06
9.509600e+02	5.048771e+00	1.191467e+03	3.267155e-12	9.777452e-27	4.050406e+06
9.609700e+02	5.089890e+00	1.192478e+03	3.150630e-12	9.566702e-27	3.991992e+06
9.709800e+02	5.130818e+00	1.193462e+03	3.039475e-12	9.362740e-27	3.935049e+06
9.809900e+02	5.171557e+00	1.194422e+03	2.933387e-12	9.165274e-27	3.879524e+06
9.910000e+02	5.212111e+00	1.195356e+03	2.832085e-12	8.974031e-27	3.825368e+06
1.001010e+03	5.252485e+00	1.196268e+03	2.735303e-12	8.788749e-27	3.772531e+06
1.011020e+03	5.292681e+00	1.197156e+03	2.642795e-12	8.609183e-27	3.720969e+06
1.021030e+03	5.332702e+00	1.198023e+03	2.554331e-12	8.435097e-27	3.670638e+06
1.031040e+03	5.372552e+00	1.198869e+03	2.469693e-12	8.266270e-27	3.621495e+06
1.041050e+03	5.412233e+00	1.199694e+03	2.388679e-12	8.102491e-27	3.573500e+06
1.051060e+03	5.451750e+00	1.200500e+03	2.311100e-12	7.943559e-27	3.526616e+06
1.061070e+03	5.491104e+00	1.201287e+03	2.236778e-12	7.789284e-27	3.480806e+06
1.071080e+03	5.530298e+00	1.202055e+03	2.165544e-12	7.639485e-27	3.436035e+06
1.081090e+03	5.569335e+00	1.202806e+03	2.097243e-12	7.493989e-27	3.392268e+06
1.091100e+03	5.608217e+00	1.203539e+03	2.031726e-12	7.352632e-27	3.349475e+06
1.101110e+03	5.646948e+00	1.204256e+03	1.968854e-12	7.215259e-27	3.307624e+06
1.111120e+03	5.685529e+00	1.204957e+03	1.908497e-12	7.081719e-27	3.266685e+06
1.121130e+03	5.723963e+00	1.205643e+03	1.850532e-12	6.951871e-27	3.226631e+06
1.131140e+03	5.762253e+00	1.206313e+03	1.794842e-12	6.825580e-27	3.187434e+06
1.141150e+03	5.800400e+00	1.206969e+03	1.741319e-12	6.702715e-27	3.149068e+06
1.151160e+03	5.838406e+00	1.207610e+03	1.689859e-12	6.583154e-27	3.111508e+06
1.161170e+03	5.876275e+00	1.208238e+03	1.640364e-12	6.466779e-27	3.074729e+06
1.171180e+03	5.914007e+00	1.208853e+03	1.592744e-12	6.353477e-27	3.038709e+06
1.181190e+03	5.951606e+00	1.209455e+03	1.546911e-12	6.243140e-27	3.003425e+06
1.191200e+03	5.989072e+00	1.210044e+03	1.502783e-12	6.135665e-27	2.968857e+06
1.201210e+03	6.026408e+00	1.210622e+03	1.460283e-12	6.030954e-27	2.934982e+06
1.211220e+03	6.063616e+00	1.211187e+03	1.419336e-12	5.928912e-27	2.901782e+06
1.221230e+03	6.100697e+00	1.211741e+03	1.379874e-12	5.829449e-27	2.869237e+06
1.231240e+03	6.137654e+00	1.212284e+03	1.341831e-12	5.732479e-27	2.837330e+06
1.241250e+03	6.174487e+00	1.212816e+03	1.305143e-12	5.637918e-27	2.806041e+06
1.251260e+03	6.211200e+00	1.213338e+03	1.269753e-12	5.545687e-27	2.775354e+06
1.261270e+03	6.247792e+00	1.213850e+03	1.235603e-12	5.455710e-27	2.745253e+06
1.271280e+03	6.284267e+00	1.214351e+03	1.202641e-12	5.367914e-27	2.715721e+06
1.281290e+03	6.320625e+00	1.214843e+03	1.170817e-12	5.282228e-27	2.686744e+06
1.291300e+03	6.356868e+00	1.215326e+03	1.140081e-12	5.198586e-27	2.658306e+06
1.301310e+03	6.392998e+00	1.215800e+03	1.110388e-12	5.116922e-27	2.630393e+06
1.311320e+03	6.429015e+00	1.216264e+03	1.081696e-12	5.037174e-27	2.602992e+06
1.321330e+03	6.464922e+00	1.216720e+03	1.053962e-12	4.959283e-27	2.576088e+06
1.331340e+03	6.500720e+00	1.217168e+03	1.027148e-12	4.883191e-27	2.549670e+06
1.341350e+03	6.536411e+00	1.217608e+03	1.001217e-12	4.808844e-27	2.523724e+06
1.351360e+03	6.571994e+00	1.218039e+03	9.761316e-13	4.736187e-27	2.498239e+06
1.361370e+03	6.607473e+00	1.218463e+03	9.518594e-13	4.665170e-27	2.473203e+06
1.371380e+03	6.642847e+00	1.218879e+03	9.283679e-13	4.595745e-27	2.448605e+06
1.381390e+03	6.678120e+00	1.219288e+03	9.056262e-13	4.527862e-27	2.424434e+06
1.391400e+03	6.713290e+00	1.219690e+03	8.836051e-13	4.461478e-27	2.400678e+06
1.401410e+03	6.748361e+00	1.220085e+03	8.622766e-13	4.396548e-27	2.377329e+06
1.411420e+03	6.783332e+00	1.220473e+03	8.416140e-13	4.333029e-27	2.354376e+06
1.421430e+03	6.818206e+00	1.220854e+03	8.215920e-13	4.270882e-27	2.331810e+06
1.431440e+03	6.852982e+00	1.221229e+03	8.021860e-13	4.210066e-27	2.309621e+06
1.441450e+03	6.887663e+00	1.221597e+03	7.833731e-13	4.150544e-27	2.287801e+06
1.451460e+03	6.922250e+00	1.221960e+03	7.651308e-13	4.092279e-27	2.266340e+06
1.461470e+03	6.956743e+00	1.222316e+03	7.474382e-13	4.035236e-27	2.245230e+06
1.471480e+03	6.991143e+00	1.222666e+03	7.302748e-13	3.979382e-27	2.224463e+06
1.481490e+03	7.025453e+00	1.223011e+03	7.136213e-13	3.924682e-27	2.204032e+06
1.491500e+03	7.059671e+00	1.223350e+03	6.974591e-13	3.871106e-27	2.183927e+06
1.501510e+03	7.093800e+00	1.223683e+03	6.817705e-13	3.818623e-27	2.164143e+06
1.511520e+03	7.127841e+00	1.224012e+03	6.665385e-13	3.767203e-27	2.144672e+06
1.521530e+03	7.161794e+00	1.224334e+03	6.517468e-13	3.716817e-27	2.125506e+06
1.531540e+03	7.195660e+00	1.224652e+03	6.373798e-13	3.667438e-27	2.106639e+06
1.541550e+03	7.229441e+00	1.224965e+03	6.234226e-13	3.619040e-27	2.088064e+06
1.551560e+03	7.263136e+00	1.225273e+03	6.098609e-13	3.571596e-27	2.069774e+06
1.561570e+03	7.296748e+00	1.225576e+03	5.966809e-13	3.525081e-27	2.051765e+06
1.571580e+03	7.330277e+00	1.225874e+03	5.838695e-13	3.479472e-27	2.034028e+06
1.581590e+03	7.363723e+00	1.226168e+03	5.714140e-13	3.434744e-27	2.016560e+06
1.591600e+03	7.397088e+00	1.226458e+03	5.593024e-13	3.390875e-27	1.999353e+06
1.601610e+03	7.430372e+00	1.226743e+03	5.475230e-13	3.347844e-27	1.982402e+06
1.611620e+03	7.463576e+00	1.227023e+03	5.360646e-13	3.305629e-27	1.965701e+06
1.621630e+03	7.496701e+00	1.227300e+03	5.249166e-13	3.264209e-27	1.949247e+06
1.631640e+03	7.529748e+00	1.227572e+03	5.140686e-13	3.223565e-27	1.933032e+06
1.641650e+03	7.562718e+00	1.227841e+03	5.035107e-13	3.183677e-27	1.917053e+06
1.651660e+03	7.595610e+00	1.228105e+03	4.932334e-13	3.144527e-27	1.901305e+06
1.661670e+03	7.628427e+00	1.228366e+03	4.832277e-13	3.106096e-27	1.885782e+06
1.671680e+03	7.661168e+00	1.228623e+03	4.734846e-13	3.068367e-27	1.870480e+06
