3.033068e+00	4.878098e+00	1.332698e+00	2.906752e-04	6.490738e-03
3.043078e+00	4.890704e+00	1.333083e+00	2.873621e-04	6.446248e-03
3.053088e+00	4.903292e+00	1.333464e+00	2.840982e-04	6.402217e-03
3.063098e+00	4.915860e+00	1.333841e+00	2.808826e-04	6.358640e-03
3.073108e+00	4.928410e+00	1.334216e+00	2.777144e-04	6.315509e-03
3.083118e+00	4.940941e+00	1.334588e+00	2.745928e-04	6.272819e-03
3.093128e+00	4.953453e+00	1.334957e+00	2.715168e-04	6.230564e-03
3.103138e+00	4.965947e+00	1.335322e+00	2.684857e-04	6.188737e-03
3.113148e+00	4.978423e+00	1.335685e+00	2.654987e-04	6.147333e-03
3.123158e+00	4.990880e+00	1.336044e+00	2.625550e-04	6.106347e-03
3.133167e+00	5.003319e+00	1.336401e+00	2.596538e-04	6.065772e-03
3.143177e+00	5.015740e+00	1.336755e+00	2.567943e-04	6.025603e-03
3.153187e+00	5.028143e+00	1.337106e+00	2.539758e-04	5.985835e-03
3.163197e+00	5.040529e+00	1.337454e+00	2.511976e-04	5.946462e-03
3.173207e+00	5.052897e+00	1.337800e+00	2.484590e-04	5.907478e-03
3.183217e+00	5.065247e+00	1.338142e+00	2.457593e-04	5.868880e-03
3.193227e+00	5.077580e+00	1.338482e+00	2.430977e-04	5.830662e-03
3.203237e+00	5.089895e+00	1.338820e+00	2.404737e-04	5.792818e-03
3.213247e+00	5.102193e+00	1.339154e+00	2.378866e-04	5.755344e-03
3.223257e+00	5.114474e+00	1.339486e+00	2.353357e-04	5.718235e-03
3.233267e+00	5.126738e+00	1.339816e+00	2.328204e-04	5.681486e-03
3.243277e+00	5.138985e+00	1.340143e+00	2.303401e-04	5.645092e-03
3.253287e+00	5.151215e+00	1.340467e+00	2.278942e-04	5.609050e-03
3.263297e+00	5.163428e+00	1.340789e+00	2.254822e-04	5.573354e-03
3.273307e+00	5.175625e+00	1.341108e+00	2.231033e-04	5.538000e-03
3.283317e+00	5.187805e+00	1.341425e+00	2.207572e-04	5.502984e-03
3.293327e+00	5.199968e+00	1.341739e+00	2.184431e-04	5.468300e-03
3.303337e+00	5.212116e+00	1.342051e+00	2.161607e-04	5.433946e-03
3.313347e+00	5.224246e+00	1.342361e+00	2.139093e-04	5.399917e-03
3.323357e+00	5.236361e+00	1.342668e+00	2.116884e-04	5.366208e-03
3.333367e+00	5.248460e+00	1.342973e+00	2.094975e-04	5.332816e-03
3.343377e+00	5.260542e+00	1.343276e+00	2.073361e-04	5.299737e-03
3.353387e+00	5.272609e+00	1.343576e+00	2.052038e-04	5.266966e-03
3.363397e+00	5.284659e+00	1.343875e+00	2.031000e-04	5.234501e-03
3.373407e+00	5.296694e+00	1.344170e+00	2.010243e-04	5.202336e-03
3.383416e+00	5.308714e+00	1.344464e+00	1.989762e-04	5.170469e-03
3.393426e+00	5.320717e+00	1.344756e+00	1.969553e-04	5.138896e-03
3.403436e+00	5.332706e+00	1.345045e+00	1.949610e-04	5.107613e-03
3.413446e+00	5.344678e+00	1.345333e+00	1.929931e-04	5.076616e-03
3.423456e+00	5.356636e+00	1.345618e+00	1.910510e-04	5.045903e-03
3.433466e+00	5.368578e+00	1.345901e+00	1.891343e-04	5.015469e-03
3.443476e+00	5.380505e+00	1.346182e+00	1.872427e-04	4.985311e-03
3.453486e+00	5.392417e+00	1.346461e+00	1.853757e-04	4.955426e-03
3.463496e+00	5.404314e+00	1.346738e+00	1.835329e-04	4.925810e-03
3.473506e+00	5.416196e+00	1.347013e+00	1.817140e-04	4.896461e-03
3.483516e+00	5.428063e+00	1.347286e+00	1.799185e-04	4.867374e-03
3.493526e+00	5.439915e+00	1.347557e+00	1.781461e-04	4.838548e-03
